Numéro,Nom_rue_role,Nb_Logements,Logements_HLM_Familles,Logements_HLM_Personnes âgées,Logements_HLM_Autres,Type_projet,Type_programme,Année_Origine,Année_Effective,Arrondissement,Quartier_Référence,Nom_Villes_liées,Nom Projet,AireDiffusion_ID,longitude,latitude,Xnad83,Ynad83
64711,Myra-Cree,10,0,0,0,Coop,AL,2010,,Mercier–Hochelaga-Maisonneuve,22,,C.h. des Cœurs vaillants,24662909,-73.5344602855446,45.6128837970695,302112.306899479,5052554.18564702
64709,Duchesneau,10,0,0,0,Coop,AL,2010,,Mercier–Hochelaga-Maisonneuve,22,,C.h. des Cœurs vaillants,24662909,-73.5344602855446,45.6128837970695,302112.306899479,5052554.18564702
64856,A.-A.-Desroches,7,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64570,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64571,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64567,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64563,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64566,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64568,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64569,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64565,A.-A.-Desroches,8,0,0,0,Coop,AL,2008,,Mercier–Hochelaga-Maisonneuve,23,,C.h. du Bon voisinage,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
64299,Pie-IX,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. du Bord du fleuve,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
64298,Pie-IX,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. du Bord du fleuve,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
64297,Pie-IX,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. du Bord du fleuve,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
1647,Valois,8,0,0,0,Coop,Autres,1985,,Mercier–Hochelaga-Maisonneuve,27,,C.h. du Huit reflets,24661762,-73.5422723544878,45.5472718881341,301499.170624243,5045262.89463235
64544,Paul-David,142,0,0,0,Coop,LAS,2007,,Mercier–Hochelaga-Maisonneuve,26,,C.h. Émile-Nelligan,24663314,-73.5324093400513,45.5888121971475,302271.187050393,5049878.98415364
1688,De La Salle,4,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,28,,C.h. En ménage,24662066,-73.5428785688457,45.5557768831775,301452.339439548,5046208.09209428
64261,De La Salle,3,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,28,,C.h. En ménage,24662066,-73.5428785688457,45.5557768831775,301452.339439548,5046208.09209428
64260,De La Salle,3,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,28,,C.h. En ménage,24662066,-73.5428785688457,45.5557768831775,301452.339439548,5046208.09209428
1643,La Fontaine,16,0,0,0,Coop,Autres,1990,,Mercier–Hochelaga-Maisonneuve,27,,C.h. en Trac,24661763,-73.5422129900567,45.5452236258237,301503.686374983,5045035.26606219
1687,La Fontaine,3,0,0,0,Coop,Autres,1976,,Mercier–Hochelaga-Maisonneuve,28,,C.h. familiale Hochelaga-Maisonneuve,24663326,-73.5335975709339,45.5564284133982,302176.965544771,5046280.15240072
1646,Nicolet,3,0,0,0,Coop,Autres,1977,,Mercier–Hochelaga-Maisonneuve,27,,C.h. familiale Hochelaga-Maisonneuve,24661743,-73.5379890287625,45.5450556285636,301833.51679255,5045016.43152206
1686,Sicard,3,0,0,0,Coop,Autres,1978,,Mercier–Hochelaga-Maisonneuve,28,,C.h. familiale Hochelaga-Maisonneuve,24661733,-73.5336541325874,45.5547501712916,302172.471444921,5046093.64865399
64698,Fletcher,15,0,0,0,Coop,AL,2011,,Mercier–Hochelaga-Maisonneuve,23,,C.h. familiale Peter-Hall,24663235,-73.5167631320396,45.6070141525622,303492.441072687,5051901.43597083
1606,Marseille,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
1605,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64270,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64269,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64268,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64267,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64291,Marseille,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64292,Marseille,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
64266,Taillon,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Feu vert,24663234,-73.5213106605009,45.6075766687242,303137.741073611,5051964.03403125
1616,Beauchesne,8,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Fleur de lys,24660090,-73.5134660977153,45.5917513416367,303749.331737527,5050205.19504395
64249,Beauchesne,8,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Fleur de lys,24660090,-73.5134660977153,45.5917513416367,303749.331737527,5050205.19504395
64248,Beauchesne,8,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Fleur de lys,24660090,-73.5134660977153,45.5917513416367,303749.331737527,5050205.19504395
1709,Joliette,7,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Futambule,24661758,-73.5464466299305,45.545787488767,301173.127603727,5045098.11147507
64258,Joliette,7,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Futambule,24661758,-73.5464466299305,45.545787488767,301173.127603727,5045098.11147507
64257,Joliette,7,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Futambule,24661758,-73.5464466299305,45.545787488767,301173.127603727,5045098.11147507
1615,Tellier,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Groupe des douzes Joffre,24663229,-73.5140228397918,45.6015752846275,303706.083827346,5051296.96009643
64290,Tellier,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Groupe des douzes Joffre,24663229,-73.5140228397918,45.6015752846275,303706.083827346,5051296.96009643
64289,Tellier,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Groupe des douzes Joffre,24663229,-73.5140228397918,45.6015752846275,303706.083827346,5051296.96009643
1601,Francine-McKenzie,24,0,0,0,Coop,Autres,1991,,Mercier–Hochelaga-Maisonneuve,22,,C.h. Guatemala,24660176,-73.542232223997,45.5995895750533,301505.364738064,5051077.05530392
64117,Aubry,60,0,0,0,Coop,AL,2005,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Hermandad,24663235,-73.5167631320396,45.6070141525622,303492.441072687,5051901.43597083
1697,La Fontaine,6,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Hochelaga-Maisonneuve la Paroissienne,24661734,-73.5359955469072,45.5546472734662,301989.661635129,5046082.29278776
1710,Jeanne-d'Arc,5,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Jeanne-D'Arc,24661768,-73.5470751854738,45.5511090549732,301124.392518205,5045689.53306785
64263,Jeanne-d'Arc,6,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Jeanne-D'Arc,24661768,-73.5470751854738,45.5511090549732,301124.392518205,5045689.53306785
64264,Jeanne-d'Arc,6,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Jeanne-D'Arc,24661768,-73.5470751854738,45.5511090549732,301124.392518205,5045689.53306785
60897,De Chambly,36,0,0,0,Coop,AL,2004,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Jolie fontaine,24661763,-73.5422129900567,45.5452236258237,301503.686374983,5045035.26606219
64646,Joliette,35,0,0,0,Coop,AL,2004,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Jolie fontaine,24661763,-73.5422129900567,45.5452236258237,301503.686374983,5045035.26606219
1676,La Fontaine,3,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,28,,C.h. la Clé des champs,24661735,-73.5355592137472,45.5532243882142,302023.658115702,5045924.15024564
1636,De Chambly,8,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Clé des champs,24661763,-73.5422129900567,45.5452236258237,301503.686374983,5045035.26606219
1635,Jeanne-d'Arc,3,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Clé des champs,24661739,-73.5369395722964,45.5479177640519,301915.613017212,5045334.46623231
1637,Valois,6,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Clé des champs,24661742,-73.5380452759566,45.5463568744024,301829.193109611,5045161.04277947
1645,Préfontaine,21,0,0,0,Coop,Autres,1985,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Folle du logis,24661749,-73.542498011107,45.5399246089885,301481.117976521,5044446.39135728
1649,Darling,24,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Légende,24661918,-73.537400810642,45.5411578158811,301879.247679308,5044583.24105273
1653,Adam,3,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Liberté de Montréal,24661741,-73.5400995665553,45.5470113455269,301668.817922607,5045233.85312215
1650,Jeanne-d'Arc,4,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Liberté de Montréal,24661739,-73.5369395722964,45.5479177640519,301915.613017212,5045334.46623231
1651,Jeanne-d'Arc,3,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Liberté de Montréal,24661764,-73.5407923388302,45.5491925478213,301614.845865206,5045476.28038869
1652,Adam,8,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Liberté de Montréal,24661743,-73.5379890287625,45.5450556285636,301833.51679255,5045016.43152206
64705,Duchesneau,8,0,0,0,Coop,AL,2009,,Mercier–Hochelaga-Maisonneuve,22,,C.h. la Providence de Contrecoeur,24662909,-73.5344602855446,45.6128837970695,302112.306899479,5052554.18564702
64704,Duchesneau,8,0,0,0,Coop,AL,2009,,Mercier–Hochelaga-Maisonneuve,22,,C.h. la Providence de Contrecoeur,24662909,-73.5344602855446,45.6128837970695,302112.306899479,5052554.18564702
64706,Duchesneau,19,0,0,0,Coop,AL,2009,,Mercier–Hochelaga-Maisonneuve,22,,C.h. la Providence de Contrecoeur,24662909,-73.5344602855446,45.6128837970695,302112.306899479,5052554.18564702
1662,Orléans,3,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la P'tite fabrique,24661741,-73.5400995665553,45.5470113455269,301668.817922607,5045233.85312215
1663,Orléans,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la P'tite fabrique,24661764,-73.5407923388302,45.5491925478213,301614.845865206,5045476.28038869
64256,Orléans,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la P'tite fabrique,24661764,-73.5407923388302,45.5491925478213,301614.845865206,5045476.28038869
1608,Sainte-Claire,6,0,0,0,Coop,Autres,1988,,Mercier–Hochelaga-Maisonneuve,23,,C.h. la Tirelle,24660081,-73.5229236970979,45.6003603099104,303011.692880495,5051162.09698652
1723,Bourbonnière,3,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,27,,C.h. la Vie en ville,24661742,-73.5380452759566,45.5463568744024,301829.193109611,5045161.04277947
1724,Orléans,2,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,29,,C.h. la Vie en ville,24662046,-73.551060350964,45.5512235134977,300813.240837441,5045702.44323804
1725,Orléans,2,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,29,,C.h. la Vie en ville,24662044,-73.5536838995965,45.5524196934353,300608.484775504,5045835.51011218
1707,Jeanne-d'Arc,11,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,29,,C.h. l'Aigle blanc,24661768,-73.5470751854738,45.5511090549732,301124.392518205,5045689.53306785
1675,La Fontaine,3,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,28,,C.h. le Carrefour,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
1634,Bourbonnière,3,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. le Carrefour,24661762,-73.5422723544878,45.5472718881341,301499.170624243,5045262.89463235
1632,De Chambly,4,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. le Carrefour,24661744,-73.5394356934584,45.5441426369449,301720.499947509,5044915.02405387
1633,Aylwin,3,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. le Carrefour,24661745,-73.5402995388206,45.5427323914736,301652.964309968,5044758.33516936
64283,La Fontaine,3,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,28,,C.h. le Carrefour,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
1612,De Saint-Just,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Dolmen,24660095,-73.5169107467138,45.5882172833216,303480.486335183,5049812.49828999
1613,Lepailleur,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Dolmen,24660095,-73.5169107467138,45.5882172833216,303480.486335183,5049812.49828999
1614,Lepailleur,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Dolmen,24660095,-73.5169107467138,45.5882172833216,303480.486335183,5049812.49828999
1611,Lepailleur,31,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Dolmen,24660095,-73.5169107467138,45.5882172833216,303480.486335183,5049812.49828999
64246,De Saint-Just,2,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Dolmen,24660095,-73.5169107467138,45.5882172833216,303480.486335183,5049812.49828999
1621,Arthur-Buies,7,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Lingot d'or,24660091,-73.512160981705,45.5936659938197,303851.193350211,5050417.95837306
1622,Arthur-Buies,7,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Lingot d'or,24660091,-73.512160981705,45.5936659938197,303851.193350211,5050417.95837306
1654,Dézéry,32,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. le Martinet,24661750,-73.5457277928818,45.5406292473033,301228.93278829,5044524.83727849
1716,Valois,4,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,29,,C.h. le Nid,24661761,-73.5448169432778,45.5483779840387,301300.545491408,5045385.92437685
64259,Amyot,10,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,29,,C.h. le Nid,24661761,-73.5448169432778,45.5483779840387,301300.545491408,5045385.92437685
2285,Ida-Steinberg,97,0,0,0,Coop,AL,2004,,Mercier–Hochelaga-Maisonneuve,28,,C.h. le P'tit train,24663322,-73.5342685529573,45.5605775092794,302124.777436646,5046741.27012042
1624,Ontario,12,0,0,0,Coop,HorsProgr,1984,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Refuge,24660087,-73.51440666383,45.5945051553451,303676.000716685,5050511.24532066
64288,Ontario,12,0,0,0,Coop,HorsProgr,1984,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Refuge,24660087,-73.51440666383,45.5945051553451,303676.000716685,5050511.24532066
64287,Ontario,12,0,0,0,Coop,HorsProgr,1984,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Refuge,24660087,-73.51440666383,45.5945051553451,303676.000716685,5050511.24532066
64286,Ontario,12,0,0,0,Coop,HorsProgr,1984,,Mercier–Hochelaga-Maisonneuve,24,,C.h. le Refuge,24660087,-73.51440666383,45.5945051553451,303676.000716685,5050511.24532066
1609,Sherbrooke,60,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,23,,C.h. le Trèfle bleu,24660150,-73.5337321200983,45.5950728064867,302168.266728968,5050574.78219107
1680,Letourneux,3,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envol Hochelaga-Maisonneuve,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1681,Letourneux,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envol Hochelaga-Maisonneuve,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
64250,Letourneux,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envol Hochelaga-Maisonneuve,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1682,Adam,5,0,0,0,Coop,AL,2003,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envolée,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1685,Desjardins,6,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envolée,24661920,-73.5315536872435,45.5484720551183,302336.188304673,5045395.88592395
1684,Desjardins,6,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envolée,24661766,-73.5406444181688,45.5513845605982,301626.519190741,5045719.87601461
1683,Letourneux,6,0,0,0,Coop,AL,1999,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Envolée,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1658,Jeanne-d'Arc,8,0,0,0,Coop,AL,2003,,Mercier–Hochelaga-Maisonneuve,27,,C.h. les Oasis de Montréal,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
64284,Jeanne-d'Arc,4,0,0,0,Coop,AL,2003,,Mercier–Hochelaga-Maisonneuve,27,,C.h. les Oasis de Montréal,24661739,-73.5369395722964,45.5479177640519,301915.613017212,5045334.46623231
1602,Francine-McKenzie,25,0,0,0,Coop,Autres,1991,,Mercier–Hochelaga-Maisonneuve,22,,C.h. les Riverains,24660176,-73.542232223997,45.5995895750533,301505.364738064,5051077.05530392
1704,Desjardins,5,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,28,,C.h. les Trois galeries,24661920,-73.5315536872435,45.5484720551183,302336.188304673,5045395.88592395
64285,Desjardins,3,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,28,,C.h. les Trois galeries,24661920,-73.5315536872435,45.5484720551183,302336.188304673,5045395.88592395
1617,Liébert,8,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. l'Harmonie de Montréal,24660088,-73.5160421561633,45.5934601191392,303548.377354281,5050395.13229614
1618,Liébert,6,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. l'Harmonie de Montréal,24660088,-73.5160421561633,45.5934601191392,303548.377354281,5050395.13229614
1620,Liébert,7,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Liébert,24660088,-73.5160421561633,45.5934601191392,303548.377354281,5050395.13229614
1619,Liébert,6,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Liébert,24660088,-73.5160421561633,45.5934601191392,303548.377354281,5050395.13229614
1648,Préfontaine,21,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,27,,C.h. l'Infini,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64245,Préfontaine,9,0,0,0,Coop,Autres,1989,,Mercier–Hochelaga-Maisonneuve,27,,C.h. l'Infini,24661749,-73.542498011107,45.5399246089885,301481.117976521,5044446.39135728
1692,Adam,3,0,0,0,Coop,Autres,1980,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Odyssée,24663326,-73.5335975709339,45.5564284133982,302176.965544771,5046280.15240072
1691,Adam,3,0,0,0,Coop,Autres,1980,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Odyssée,24663326,-73.5335975709339,45.5564284133982,302176.965544771,5046280.15240072
64275,Adam,3,0,0,0,Coop,Autres,1980,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Odyssée,24663326,-73.5335975709339,45.5564284133982,302176.965544771,5046280.15240072
64294,Adam,3,0,0,0,Coop,Autres,1980,,Mercier–Hochelaga-Maisonneuve,28,,C.h. l'Odyssée,24663326,-73.5335975709339,45.5564284133982,302176.965544771,5046280.15240072
1625,Hochelaga,16,0,0,0,Coop,Autres,1990,,Mercier–Hochelaga-Maisonneuve,26,,C.h. Louis Veuillot,24661716,-73.5383694062174,45.5724294513922,301805.268421676,5048058.54188516
2286,Rouen,24,0,0,0,Coop,AL,2005,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Main dans la main Hochelaga-Maisonneuve,24662058,-73.5402724843719,45.5608247427982,301656.085915145,5046768.96327045
64296,Souligny,32,0,0,0,Coop,Autres,1988,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Mission latina,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
1657,Orléans,2,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,27,,C.h. mon Toit,24661762,-73.5422723544878,45.5472718881341,301499.170624243,5045262.89463235
1655,Dézéry,3,0,0,0,Coop,Autres,1985,,Mercier–Hochelaga-Maisonneuve,27,,C.h. mon Toit,24661750,-73.5457277928818,45.5406292473033,301228.93278829,5044524.83727849
1715,Bourbonnière,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,29,,C.h. mon Toit,24661761,-73.5448169432778,45.5483779840387,301300.545491408,5045385.92437685
1713,De Chambly,4,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,29,,C.h. mon Toit,24661758,-73.5464466299305,45.545787488767,301173.127603727,5045098.11147507
1656,Bourbonnière,3,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,27,,C.h. mon Toit,24661762,-73.5422723544878,45.5472718881341,301499.170624243,5045262.89463235
1689,Desjardins,2,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,28,,C.h. mon Toit,24661766,-73.5406444181688,45.5513845605982,301626.519190741,5045719.87601461
1690,Pie-IX,3,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,28,,C.h. mon Toit,24661766,-73.5406444181688,45.5513845605982,301626.519190741,5045719.87601461
1714,Joliette,2,0,0,0,Coop,Autres,1981,,Mercier–Hochelaga-Maisonneuve,29,,C.h. mon Toit,24661758,-73.5464466299305,45.545787488767,301173.127603727,5045098.11147507
1711,Moreau,2,0,0,0,Coop,Autres,1985,,Mercier–Hochelaga-Maisonneuve,29,,C.h. mon Toit,24661752,-73.5499354962374,45.5402859895813,300900.312586609,5044486.88642192
1712,Cuvillier,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,29,,C.h. mon Toit,24661756,-73.5476511322922,45.5438217602112,301078.942089335,5044879.71261769
1607,Souligny,24,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,23,,C.h. Multi carrefour,24660099,-73.5218849342421,45.5947747770292,303092.558715033,5050541.3410027
1659,Davidson,24,0,0,0,Coop,Autres,1986,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Olymphia,24661918,-73.537400810642,45.5411578158811,301879.247679308,5044583.24105273
1693,Viau,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Oserake,24663323,-73.5320131561418,45.5589029772312,302300.773908783,5046555.10397749
1696,Viau,3,0,0,0,Coop,Autres,1982,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Oserake,24663323,-73.5320131561418,45.5589029772312,302300.773908783,5046555.10397749
1694,Leclaire,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Oserake,24661732,-73.5313348154173,45.5551575485069,302353.568578941,5046138.84778113
1695,Leclaire,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Oserake,24662056,-73.5454551893156,45.5599001200318,301251.434369698,5046666.42456409
1717,Orléans,3,0,0,0,Coop,Autres,1979,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Oserake,24662046,-73.551060350964,45.5512235134977,300813.240837441,5045702.44323804
1660,Jeanne-d'Arc,24,0,0,0,Coop,Autres,1984,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Osmose,24661740,-73.5388548536776,45.5485756853177,301766.095714418,5045407.65254031
1661,Préfontaine,18,0,0,0,Coop,Autres,1988,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Paxane,24661751,-73.5461532379025,45.5386615295792,301195.582352824,5044306.18144382
64799,rue Darling,46,0,0,0,Coop,AL,2015,,Mercier–Hochelaga-Maisonneuve,29,,C.h. petits et grands,24661773,-73.5512886789344,45.5441269536245,300794.909195532,5044913.80421701
